"dyad";"role";"obsno";"id";"age";"cond_dyad";"scheduled";"sent";"start";"end";"contact";"PA1";"PA2";"PA3";"NA1";"NA2";"NA3";"location"
8;1;20;15;39;"condB";2018-09-10 14:00:05;2018-09-10 14:00:07;2018-09-10 14:00:19;2018-09-10 14:03:04;0;83;34;99;62;24;53;"D"
8;1;21;15;39;"condB";2018-09-11 09:59:51;2018-09-11 09:59:54;2018-09-11 10:00:03;2018-09-11 10:01:35;0;90;34;100;61;5;68;"E"
8;1;22;15;39;"condB";2018-09-11 11:00:03;2018-09-11 11:00:05;2018-09-11 11:00:50;2018-09-11 11:02:23;0;84;29;93;62;1;74;"B"
8;1;23;15;39;"condB";2018-09-11 11:59:51;2018-09-11 11:59:53;2018-09-11 12:00:00;2018-09-11 12:01:20;0;82;31;94;64;20;65;"E"
8;1;24;15;39;"condB";2018-09-11 13:00:15;2018-09-11 13:00:38;2018-09-11 13:00:44;2018-09-11 13:02:14;0;86;34;95;66;1;60;"E"
8;1;25;15;39;"condB";2018-09-11 14:00:01;2018-09-11 14:00:06;2018-09-11 14:00:24;2018-09-11 14:02:05;0;86;39;95;65;38;82;"C"
8;1;26;15;39;"condB";2018-09-12 10:00:10;2018-09-12 10:00:12;2018-09-12 10:00:32;2018-09-12 10:02:11;0;86;31;100;66;14;73;"E"
8;1;27;15;39;"condB";2018-09-12 11:00:15;2018-09-12 11:00:33;2018-09-12 11:00:48;2018-09-12 11:01:14;0;88;37;100;65;9;69;"E"
8;1;28;15;39;"condB";2018-09-12 11:59:56;2018-09-12 12:00:14;2018-09-12 12:00:25;2018-09-12 12:01:30;0;85;31;97;61;1;78;"B"
8;1;29;15;39;"condB";2018-09-12 13:00:02;2018-09-12 13:00:12;2018-09-12 13:00:49;2018-09-12 13:02:43;0;82;35;96;62;17;86;"A"
8;1;30;15;39;"condB";2018-09-12 14:00:01;2018-09-12 14:00:13;2018-09-12 14:00:32;2018-09-12 14:02:01;0;84;35;92;61;11;99;"C"
8;1;31;15;39;"condB";2018-09-13 10:00:13;2018-09-13 10:00:15;2018-09-13 10:00:19;2018-09-13 10:01:27;0;81;32;91;61;28;78;"D"
8;1;32;15;39;"condB";2018-09-13 11:00:09;2018-09-13 11:00:22;2018-09-13 11:00:59;2018-09-13 11:01:39;0;80;33;93;62;9;80;"E"
8;1;33;15;39;"condB";2018-09-13 12:00:03;2018-09-13 12:00:07;2018-09-13 12:00:24;2018-09-13 12:00:47;0;81;25;92;63;6;70;"A"
8;1;34;15;39;"condB";2018-09-13 12:59:41;2018-09-13 12:59:44;2018-09-13 12:59:57;2018-09-13 13:01:00;0;83;36;91;58;1;66;"D"
8;1;35;15;39;"condB";2018-09-13 14:00:13;2018-09-13 14:00:22;2018-09-13 14:00:43;2018-09-13 14:02:31;0;78;26;94;60;7;72;"A"
8;1;36;15;39;"condB";2018-09-14 10:00:08;2018-09-14 10:00:21;2018-09-14 10:00:31;2018-09-14 10:01:16;0;80;27;92;67;5;67;"B"
8;1;37;15;39;"condB";2018-09-14 11:00:04;2018-09-14 11:00:18;2018-09-14 11:00:25;2018-09-14 11:01:53;0;85;33;89;61;5;62;"C"
8;1;38;15;39;"condB";2018-09-14 11:59:59;2018-09-14 12:00:04;2018-09-14 12:00:26;2018-09-14 12:01:21;0;79;39;94;60;36;57;"B"
8;1;39;15;39;"condB";2018-09-14 13:00:22;2018-09-14 13:00:28;2018-09-14 13:00:37;2018-09-14 13:03:18;0;85;34;95;62;1;70;"D"
8;1;40;15;39;"condB";2018-09-14 14:00:04;2018-09-14 14:00:07;2018-09-14 14:00:11;2018-09-14 14:01:52;0;82;30;94;58;1;75;"D"
8;1;41;15;39;"condB";2018-09-15 10:00:05;2018-09-15 10:00:29;2018-09-15 10:00:31;2018-09-15 10:02:57;0;81;31;92;61;12;71;"E"
8;1;42;15;39;"condB";2018-09-15 10:59:54;2018-09-15 10:59:57;2018-09-15 11:00:08;2018-09-15 11:01:52;0;82;30;94;64;4;77;"B"
8;1;43;15;39;"condB";2018-09-15 11:59:56;2018-09-15 12:00:15;2018-09-15 12:00:33;2018-09-15 12:02:21;0;86;35;90;62;1;81;"B"
8;1;44;15;39;"condB";2018-09-15 12:59:55;2018-09-15 13:00:01;2018-09-15 13:00:17;2018-09-15 13:03:44;0;80;31;89;61;18;76;"C"
8;1;45;15;39;"condB";2018-09-15 14:00:14;2018-09-15 14:00:22;2018-09-15 14:00:44;2018-09-15 14:02:18;0;82;33;94;62;1;60;"B"
8;1;46;15;39;"condB";2018-09-16 09:59:58;2018-09-16 10:00:17;2018-09-16 10:00:37;2018-09-16 10:02:38;0;84;33;96;62;18;61;"C"
8;1;47;15;39;"condB";2018-09-16 10:59:47;2018-09-16 10:59:52;2018-09-16 11:00:12;2018-09-16 11:02:29;0;82;30;96;66;26;65;"D"
8;1;48;15;39;"condB";2018-09-16 12:00:07;2018-09-16 12:00:12;2018-09-16 12:00:30;2018-09-16 12:01:51;0;88;32;92;63;57;72;"C"
8;1;49;15;39;"condB";2018-09-16 13:00:04;2018-09-16 13:00:07;2018-09-16 13:00:41;2018-09-16 13:02:15;0;84;37;96;56;12;61;"A"
8;1;50;15;39;"condB";2018-09-16 14:00:06;2018-09-16 14:00:10;2018-09-16 14:00:35;2018-09-16 14:01:23;0;81;23;97;59;14;62;"E"
8;1;51;15;39;"condB";2018-09-17 09:59:46;2018-09-17 09:59:48;2018-09-17 10:00:44;2018-09-17 10:03:12;0;83;31;91;62;7;60;"A"
8;1;52;15;39;"condB";2018-09-17 10:59:58;2018-09-17 11:00:03;2018-09-17 11:00:17;2018-09-17 11:01:51;0;81;29;90;61;6;67;"C"
8;1;53;15;39;"condB";2018-09-17 11:59:54;2018-09-17 11:59:55;2018-09-17 12:00:06;2018-09-17 12:01:51;0;82;34;92;62;17;64;"E"
8;1;54;15;39;"condB";2018-09-17 12:59:46;2018-09-17 13:00:04;2018-09-17 13:00:20;2018-09-17 13:01:40;0;84;32;91;62;18;52;"E"
8;1;55;15;39;"condB";2018-09-17 13:59:50;2018-09-17 14:00:00;2018-09-17 14:00:08;2018-09-17 14:01:33;0;80;37;96;62;1;80;"A"
8;1;56;15;39;"condB";2018-09-18 10:00:14;2018-09-18 10:00:20;2018-09-18 10:00:34;2018-09-18 10:03:10;0;88;29;90;62;44;78;"D"
8;1;57;15;39;"condB";2018-09-18 11:00:08;2018-09-18 11:00:23;2018-09-18 11:00:39;2018-09-18 11:02:02;0;78;27;99;62;1;95;"C"
8;1;58;15;39;"condB";2018-09-18 12:00:06;2018-09-18 12:00:21;2018-09-18 12:00:30;2018-09-18 12:01:24;0;92;34;93;63;6;84;"E"
8;1;59;15;39;"condB";2018-09-18 12:59:50;2018-09-18 13:00:12;2018-09-18 13:00:19;2018-09-18 13:02:19;0;80;31;96;63;6;86;"A"
8;1;60;15;39;"condB";2018-09-18 14:00:17;2018-09-18 14:00:18;2018-09-18 14:00:37;2018-09-18 14:01:32;0;90;43;96;64;8;70;"A"
8;1;61;15;39;"condB";2018-09-19 09:59:53;2018-09-19 10:00:06;2018-09-19 10:00:22;2018-09-19 10:00:28;0;86;34;99;58;9;73;"C"
8;1;62;15;39;"condB";2018-09-19 10:59:52;2018-09-19 10:59:59;2018-09-19 11:00:21;2018-09-19 11:00:53;0;81;22;96;63;12;67;"A"
8;1;63;15;39;"condB";2018-09-19 12:00:13;2018-09-19 12:00:33;2018-09-19 12:01:01;2018-09-19 12:02:09;0;84;25;93;66;9;73;"A"
8;1;64;15;39;"condB";2018-09-19 13:00:15;2018-09-19 13:00:20;2018-09-19 13:00:41;2018-09-19 13:01:26;0;86;29;94;61;15;75;"A"
8;1;65;15;39;"condB";2018-09-19 13:59:50;2018-09-19 14:00:11;2018-09-19 14:00:17;2018-09-19 14:01:47;0;83;33;96;58;1;67;"E"
8;1;66;15;39;"condB";2018-09-20 09:59:59;2018-09-20 10:00:00;2018-09-20 10:00:09;2018-09-20 10:01:52;0;80;25;98;65;15;85;"D"
8;1;67;15;39;"condB";2018-09-20 11:00:09;2018-09-20 11:00:12;2018-09-20 11:00:38;2018-09-20 11:03:40;0;90;34;91;64;1;100;"A"
8;1;68;15;39;"condB";2018-09-20 12:00:08;2018-09-20 12:00:19;2018-09-20 12:00:20;2018-09-20 12:02:17;0;79;36;97;63;1;86;"C"
8;1;69;15;39;"condB";2018-09-20 13:00:02;2018-09-20 13:00:21;2018-09-20 13:00:40;2018-09-20 13:01:54;0;90;34;97;63;12;80;"B"
8;1;70;15;39;"condB";2018-09-20 14:00:10;2018-09-20 14:00:16;2018-09-20 14:00:29;2018-09-20 14:01:38;0;83;33;92;58;6;77;"B"
8;2;1;16;36;"condB";2018-09-07 10:00:13;2018-09-07 10:00:36;2018-09-07 10:01:03;2018-09-07 10:04:26;0;62;32;48;41;33;100;"E"
8;2;2;16;36;"condB";2018-09-07 11:00:22;2018-09-07 11:00:36;2018-09-07 11:01:07;2018-09-07 11:03:09;0;65;36;50;38;11;86;"C"
8;2;3;16;36;"condB";2018-09-07 11:59:58;2018-09-07 12:00:22;2018-09-07 12:00:26;2018-09-07 12:01:23;1;64;37;46;42;5;81;"E"
8;2;4;16;36;"condB";2018-09-07 12:59:59;2018-09-07 13:00:21;2018-09-07 13:00:36;2018-09-07 13:02:21;0;60;38;44;43;3;79;"A"
8;2;5;16;36;"condB";2018-09-07 14:00:13;2018-09-07 14:00:31;2018-09-07 14:00:45;2018-09-07 14:03:09;0;59;34;47;45;1;70;"D"
8;2;6;16;36;"condB";2018-09-08 10:00:01;2018-09-08 10:00:03;2018-09-08 10:00:31;2018-09-08 10:01:41;0;63;30;48;44;14;70;"C"
8;2;7;16;36;"condB";2018-09-08 11:00:08;2018-09-08 11:00:15;2018-09-08 11:01:09;2018-09-08 11:02:24;0;68;31;50;41;1;59;"C"
8;2;8;16;36;"condB";2018-09-08 12:00:19;2018-09-08 12:00:26;2018-09-08 12:00:39;2018-09-08 12:01:41;0;73;35;49;44;1;53;"D"
8;2;9;16;36;"condB";2018-09-08 13:00:17;2018-09-08 13:00:28;2018-09-08 13:00:43;2018-09-08 13:01:33;0;67;35;45;42;1;50;"D"
8;2;10;16;36;"condB";2018-09-08 14:00:07;2018-09-08 14:00:18;2018-09-08 14:00:34;2018-09-08 14:02:00;1;58;36;44;41;12;43;"C"
8;2;11;16;36;"condB";2018-09-09 10:00:07;2018-09-09 10:00:14;2018-09-09 10:00:27;2018-09-09 10:03:23;0;58;35;46;40;1;41;"D"
8;2;12;16;36;"condB";2018-09-09 11:00:09;2018-09-09 11:00:10;2018-09-09 11:00:33;2018-09-09 11:00:39;0;58;33;44;42;5;37;"C"
8;2;13;16;36;"condB";2018-09-09 11:59:59;2018-09-09 12:00:15;2018-09-09 12:00:40;2018-09-09 12:02:15;0;59;35;49;36;8;36;"B"
8;2;14;16;36;"condB";2018-09-09 13:00:12;2018-09-09 13:00:35;2018-09-09 13:00:46;2018-09-09 13:02:36;0;61;36;48;39;21;37;"A"
8;2;15;16;36;"condB";2018-09-09 14:00:06;2018-09-09 14:00:08;2018-09-09 14:00:34;2018-09-09 14:03:25;0;62;36;46;46;16;37;"E"
8;2;16;16;36;"condB";2018-09-10 10:00:24;2018-09-10 10:00:33;2018-09-10 10:00:37;2018-09-10 10:02:17;0;61;33;47;45;1;41;"E"
8;2;17;16;36;"condB";2018-09-10 10:59:49;2018-09-10 10:59:53;2018-09-10 11:00:19;2018-09-10 11:01:38;0;64;32;49;42;16;33;"C"
8;2;18;16;36;"condB";2018-09-10 11:59:45;2018-09-10 12:00:03;2018-09-10 12:00:11;2018-09-10 12:02:18;0;65;33;48;45;15;27;"E"
8;2;19;16;36;"condB";2018-09-10 12:59:50;2018-09-10 13:00:07;2018-09-10 13:00:15;2018-09-10 13:02:01;0;66;33;48;43;11;20;"B"
8;2;20;16;36;"condB";2018-09-10 13:59:48;2018-09-10 14:00:07;2018-09-10 14:00:30;2018-09-10 14:01:35;0;67;35;49;39;21;21;"D"
8;2;21;16;36;"condB";2018-09-11 09:59:52;2018-09-11 09:59:59;2018-09-11 10:00:16;2018-09-11 10:01:40;0;64;35;44;44;10;25;"D"
8;2;22;16;36;"condB";2018-09-11 11:00:02;2018-09-11 11:00:35;2018-09-11 11:00:43;2018-09-11 11:01:58;1;60;37;46;40;1;22;"A"
8;2;23;16;36;"condB";2018-09-11 11:59:53;2018-09-11 11:59:56;2018-09-11 12:00:04;2018-09-11 12:01:02;0;60;34;46;43;9;23;"C"
8;2;24;16;36;"condB";2018-09-11 13:00:05;2018-09-11 13:00:13;2018-09-11 13:00:22;2018-09-11 13:01:37;1;63;32;45;44;1;19;"A"
8;2;25;16;36;"condB";2018-09-11 13:59:50;2018-09-11 14:00:03;2018-09-11 14:00:20;2018-09-11 14:02:00;0;64;33;49;46;1;19;"D"
8;2;26;16;36;"condB";2018-09-12 09:59:41;2018-09-12 09:59:51;2018-09-12 09:59:56;2018-09-12 10:01:25;0;69;32;49;47;4;25;"D"
8;2;27;16;36;"condB";2018-09-12 11:00:03;2018-09-12 11:00:07;2018-09-12 11:00:11;2018-09-12 11:00:49;0;70;32;47;47;17;21;"D"
8;2;28;16;36;"condB";2018-09-12 11:59:58;2018-09-12 12:00:00;2018-09-12 12:00:14;2018-09-12 12:02:05;1;67;35;45;44;18;22;"E"
8;2;29;16;36;"condB";2018-09-12 13:00:03;2018-09-12 13:00:34;2018-09-12 13:00:44;2018-09-12 13:02:32;0;65;35;42;41;1;24;"E"
8;2;30;16;36;"condB";2018-09-12 13:59:37;2018-09-12 13:59:40;2018-09-12 14:00:01;2018-09-12 14:01:28;0;62;35;41;41;1;27;"B"
8;2;31;16;36;"condB";2018-09-13 10:00:03;2018-09-13 10:00:16;2018-09-13 10:00:23;2018-09-13 10:01:55;1;63;35;42;43;6;26;"B"
8;2;32;16;36;"condB";2018-09-13 10:59:55;2018-09-13 11:00:01;2018-09-13 11:00:16;2018-09-13 11:02:43;0;65;32;44;47;19;33;"B"
8;2;33;16;36;"condB";2018-09-13 11:59:52;2018-09-13 12:00:02;2018-09-13 12:00:12;2018-09-13 12:02:49;0;65;30;43;39;1;31;"D"
8;2;34;16;36;"condB";2018-09-13 13:00:13;2018-09-13 13:00:40;2018-09-13 13:00:51;2018-09-13 13:01:37;0;63;35;43;42;34;32;"B"
8;2;35;16;36;"condB";2018-09-13 14:00:12;2018-09-13 14:00:17;2018-09-13 14:00:27;2018-09-13 14:02:33;0;62;35;44;51;1;33;"C"
8;2;36;16;36;"condB";2018-09-14 10:00:14;2018-09-14 10:00:18;2018-09-14 10:00:38;2018-09-14 10:02:39;0;65;27;42;44;12;24;"B"
8;2;37;16;36;"condB";2018-09-14 11:00:01;2018-09-14 11:00:04;2018-09-14 11:00:25;2018-09-14 11:01:20;0;66;31;46;44;1;24;"E"
8;2;38;16;36;"condB";2018-09-14 11:59:50;2018-09-14 11:59:56;2018-09-14 12:00:05;2018-09-14 12:02:29;0;68;33;47;42;22;32;"A"
8;2;39;16;36;"condB";2018-09-14 13:00:18;2018-09-14 13:00:34;2018-09-14 13:00:46;2018-09-14 13:02:19;1;67;34;41;40;1;36;"B"
8;2;40;16;36;"condB";2018-09-14 14:00:02;2018-09-14 14:00:25;2018-09-14 14:00:44;2018-09-14 14:02:04;0;61;38;42;40;20;38;"A"
8;2;41;16;36;"condB";2018-09-15 09:59:59;2018-09-15 10:00:14;2018-09-15 10:00:24;2018-09-15 10:01:04;0;58;36;41;42;17;33;"E"
8;2;42;16;36;"condB";2018-09-15 11:00:05;2018-09-15 11:00:19;2018-09-15 11:00:26;2018-09-15 11:01:10;0;58;32;42;40;6;26;"B"
8;2;43;16;36;"condB";2018-09-15 11:59:43;2018-09-15 11:59:54;2018-09-15 12:00:20;2018-09-15 12:02:31;0;60;33;42;43;1;22;"E"
8;2;44;16;36;"condB";2018-09-15 13:00:12;2018-09-15 13:00:31;2018-09-15 13:00:42;2018-09-15 13:02:28;0;62;34;45;40;6;15;"D"
8;2;45;16;36;"condB";2018-09-15 14:00:15;2018-09-15 14:00:19;2018-09-15 14:00:34;2018-09-15 14:01:56;0;64;33;45;41;38;19;"E"
8;2;46;16;36;"condB";2018-09-16 09:59:47;2018-09-16 09:59:55;2018-09-16 10:00:19;2018-09-16 10:02:01;0;61;34;45;48;1;15;"C"
8;2;47;16;36;"condB";2018-09-16 10:59:58;2018-09-16 11:00:02;2018-09-16 11:00:09;2018-09-16 11:01:23;0;63;31;46;44;7;6;"C"
8;2;48;16;36;"condB";2018-09-16 11:59:57;2018-09-16 12:00:11;2018-09-16 12:00:19;2018-09-16 12:00:49;0;64;31;46;36;23;9;"C"
8;2;49;16;36;"condB";2018-09-16 13:00:15;2018-09-16 13:00:52;2018-09-16 13:00:57;2018-09-16 13:03:27;1;66;38;47;41;1;16;"C"
8;2;50;16;36;"condB";2018-09-16 13:59:59;2018-09-16 14:00:04;2018-09-16 14:00:25;2018-09-16 14:02:11;0;64;37;43;42;1;15;"D"
8;2;51;16;36;"condB";2018-09-17 09:59:53;2018-09-17 09:59:59;2018-09-17 10:00:04;2018-09-17 10:01:46;0;58;35;42;39;1;19;"E"
8;2;52;16;36;"condB";2018-09-17 11:00:07;2018-09-17 11:00:16;2018-09-17 11:00:36;2018-09-17 11:01:57;0;59;35;42;40;10;18;"D"
8;2;53;16;36;"condB";2018-09-17 12:00:01;2018-09-17 12:00:03;2018-09-17 12:00:18;2018-09-17 12:01:36;0;60;34;43;38;1;11;"B"
8;2;54;16;36;"condB";2018-09-17 12:59:57;2018-09-17 13:00:07;2018-09-17 13:00:20;2018-09-17 13:01:53;0;62;34;43;42;23;5;"C"
8;2;55;16;36;"condB";2018-09-17 14:00:05;2018-09-17 14:00:14;2018-09-17 14:00:26;2018-09-17 14:01:43;0;62;35;45;37;6;10;"E"
8;2;56;16;36;"condB";2018-09-18 10:00:12;2018-09-18 10:00:20;2018-09-18 10:00:25;2018-09-18 10:01:18;0;61;35;44;43;7;18;"E"
8;2;57;16;36;"condB";2018-09-18 10:59:51;2018-09-18 10:59:59;2018-09-18 11:00:12;2018-09-18 11:03:08;0;63;35;49;38;28;21;"C"
8;2;58;16;36;"condB";2018-09-18 12:00:02;2018-09-18 12:00:05;2018-09-18 12:00:20;2018-09-18 12:03:00;0;60;33;45;46;2;20;"E"
8;2;59;16;36;"condB";2018-09-18 13:00:06;2018-09-18 13:00:11;2018-09-18 13:00:26;2018-09-18 13:00:59;0;63;34;49;41;20;15;"D"
8;2;60;16;36;"condB";2018-09-18 13:59:59;2018-09-18 14:00:16;2018-09-18 14:00:26;2018-09-18 14:01:28;0;66;32;45;37;13;20;"E"
8;2;61;16;36;"condB";2018-09-19 10:00:15;2018-09-19 10:00:22;2018-09-19 10:00:31;2018-09-19 10:02:29;0;63;39;46;44;8;16;"B"
8;2;62;16;36;"condB";2018-09-19 11:00:01;2018-09-19 11:00:14;2018-09-19 11:00:35;2018-09-19 11:01:22;0;61;36;45;45;1;12;"A"
8;2;63;16;36;"condB";2018-09-19 12:00:10;2018-09-19 12:00:15;2018-09-19 12:00:56;2018-09-19 12:02:42;0;61;31;45;42;12;9;"E"
8;2;64;16;36;"condB";2018-09-19 13:00:05;2018-09-19 13:00:15;2018-09-19 13:00:29;2018-09-19 13:01:54;0;63;32;46;39;1;17;"C"
8;2;65;16;36;"condB";2018-09-19 14:00:01;2018-09-19 14:00:20;2018-09-19 14:00:34;2018-09-19 14:02:41;0;62;37;48;47;24;18;"A"
8;2;66;16;36;"condB";2018-09-20 10:00:05;2018-09-20 10:00:10;2018-09-20 10:00:17;2018-09-20 10:01:43;0;65;32;45;44;1;11;"D"
8;2;67;16;36;"condB";2018-09-20 10:59:35;2018-09-20 10:59:38;2018-09-20 10:59:59;2018-09-20 11:01:33;0;63;32;45;49;17;9;"B"
8;2;68;16;36;"condB";2018-09-20 11:59:41;2018-09-20 11:59:47;2018-09-20 12:00:00;2018-09-20 12:01:31;0;69;33;50;44;1;1;"E"
8;2;69;16;36;"condB";2018-09-20 13:00:27;2018-09-20 13:00:33;2018-09-20 13:00:47;2018-09-20 13:02:02;1;69;31;44;42;36;6;"E"
8;2;70;16;36;"condB";2018-09-20 13:59:56;2018-09-20 14:00:02;2018-09-20 14:00:05;2018-09-20 14:02:28;0;66;38;44;46;1;8;"D"
9;1;1;17;25;"condB";2018-08-07 09:59:58;2018-08-07 10:00:20;2018-08-07 10:00:25;2018-08-07 10:03:49;0;100;1;1;1;1;9;"C"
9;1;2;17;25;"condB";2018-08-07 10:59:56;2018-08-07 11:00:11;2018-08-07 11:00:32;2018-08-07 11:02:21;0;100;1;19;1;16;1;"A"
9;1;3;17;25;"condB";2018-08-07 12:00:14;2018-08-07 12:00:31;2018-08-07 12:00:43;2018-08-07 12:04:02;0;100;1;66;1;20;29;"E"
9;1;4;17;25;"condB";2018-08-07 13:00:06;2018-08-07 13:00:14;2018-08-07 13:00:16;2018-08-07 13:01:01;0;100;1;100;49;1;37;"C"
9;1;5;17;25;"condB";2018-08-07 14:00:01;2018-08-07 14:00:03;2018-08-07 14:00:19;2018-08-07 14:03:52;0;100;1;100;92;6;34;"C"
9;1;6;17;25;"condB";2018-08-08 10:00:13;2018-08-08 10:00:35;2018-08-08 10:00:46;2018-08-08 10:03:05;0;91;1;100;65;16;13;"E"
9;1;7;17;25;"condB";2018-08-08 10:59:58;2018-08-08 11:00:12;2018-08-08 11:00:18;2018-08-08 11:02:30;0;99;18;100;1;23;28;"A"
9;1;8;17;25;"condB";2018-08-08 11:59:50;2018-08-08 11:59:58;2018-08-08 12:00:16;2018-08-08 12:01:11;1;100;33;100;1;21;41;"D"
9;1;9;17;25;"condB";2018-08-08 13:00:02;2018-08-08 13:00:05;2018-08-08 13:00:12;2018-08-08 13:02:52;0;100;27;66;1;8;39;"C"
9;1;10;17;25;"condB";2018-08-08 14:00:00;2018-08-08 14:00:07;2018-08-08 14:00:29;2018-08-08 14:01:06;0;100;1;6;1;1;35;"A"
9;1;11;17;25;"condB";2018-08-09 10:00:00;2018-08-09 10:00:07;2018-08-09 10:00:20;2018-08-09 10:01:19;0;100;1;1;1;3;32;"B"
9;1;12;17;25;"condB";2018-08-09 11:00:03;2018-08-09 11:00:13;2018-08-09 11:00:37;2018-08-09 11:02:05;0;100;1;1;1;30;22;"A"
9;1;13;17;25;"condB";2018-08-09 11:59:59;2018-08-09 12:00:11;2018-08-09 12:00:39;2018-08-09 12:02:03;0;100;1;19;1;27;43;"E"
9;1;14;17;25;"condB";2018-08-09 13:00:09;2018-08-09 13:00:11;2018-08-09 13:00:24;2018-08-09 13:01:28;0;100;1;76;1;54;52;"E"
9;1;15;17;25;"condB";2018-08-09 13:59:53;2018-08-09 13:59:56;2018-08-09 14:00:07;2018-08-09 14:00:49;0;96;1;100;70;41;60;"E"
9;1;16;17;25;"condB";2018-08-10 10:00:11;2018-08-10 10:00:14;2018-08-10 10:00:32;2018-08-10 10:02:57;0;92;1;100;95;27;55;"A"
9;1;17;17;25;"condB";2018-08-10 10:59:58;2018-08-10 11:00:12;2018-08-10 11:00:25;2018-08-10 11:02:00;0;96;1;100;52;17;45;"C"
9;1;18;17;25;"condB";2018-08-10 11:59:57;2018-08-10 12:00:10;2018-08-10 12:00:25;2018-08-10 12:02:50;0;100;24;100;1;30;39;"C"
9;1;19;17;25;"condB";2018-08-10 13:00:17;2018-08-10 13:00:36;2018-08-10 13:00:49;2018-08-10 13:02:59;0;100;41;100;1;26;36;"E"
9;1;20;17;25;"condB";2018-08-10 14:00:02;2018-08-10 14:00:06;2018-08-10 14:00:17;2018-08-10 14:01:20;0;100;23;49;1;12;56;"E"
9;1;21;17;25;"condB";2018-08-11 09:59:57;2018-08-11 10:00:10;2018-08-11 10:00:23;2018-08-11 10:01:03;0;100;1;1;1;8;53;"E"
9;1;22;17;25;"condB";2018-08-11 11:00:05;2018-08-11 11:00:22;2018-08-11 11:00:37;2018-08-11 11:02:05;0;100;1;1;1;1;64;"B"
9;1;23;17;25;"condB";2018-08-11 12:00:03;2018-08-11 12:00:20;2018-08-11 12:00:40;2018-08-11 12:02:15;0;100;1;1;1;1;65;"E"
9;1;24;17;25;"condB";2018-08-11 12:59:51;2018-08-11 12:59:59;2018-08-11 13:00:07;2018-08-11 13:01:43;0;100;1;33;1;37;65;"B"
9;1;25;17;25;"condB";2018-08-11 14:00:09;2018-08-11 14:00:48;2018-08-11 14:00:57;2018-08-11 14:02:30;0;100;1;90;8;17;56;"E"
9;1;26;17;25;"condB";2018-08-12 10:00:02;2018-08-12 10:00:14;2018-08-12 10:00:36;2018-08-12 10:01:37;0;94;1;100;84;4;63;"B"
9;1;27;17;25;"condB";2018-08-12 11:00:06;2018-08-12 11:00:10;2018-08-12 11:00:18;2018-08-12 11:01:07;0;93;1;100;94;4;78;"E"
9;1;28;17;25;"condB";2018-08-12 11:59:54;2018-08-12 11:59:56;2018-08-12 12:00:08;2018-08-12 12:01:43;0;96;1;100;35;1;84;"C"
9;1;29;17;25;"condB";2018-08-12 12:59:52;2018-08-12 13:00:05;2018-08-12 13:00:10;2018-08-12 13:00:40;0;100;36;100;1;47;90;"A"
9;1;30;17;25;"condB";2018-08-12 13:59:58;2018-08-12 14:00:00;2018-08-12 14:00:11;2018-08-12 14:01:42;0;100;51;94;1;20;73;"B"
9;1;31;17;25;"condB";2018-08-13 10:00:01;2018-08-13 10:00:09;2018-08-13 10:00:38;2018-08-13 10:02:44;0;100;14;27;1;33;78;"E"
9;1;32;17;25;"condB";2018-08-13 11:00:04;2018-08-13 11:00:14;2018-08-13 11:00:21;2018-08-13 11:01:35;0;100;1;1;1;1;90;"E"
9;1;33;17;25;"condB";2018-08-13 12:00:14;2018-08-13 12:00:17;2018-08-13 12:00:22;2018-08-13 12:01:49;0;100;1;1;1;62;82;"E"
9;1;34;17;25;"condB";2018-08-13 12:59:59;2018-08-13 13:00:06;2018-08-13 13:00:23;2018-08-13 13:01:58;0;100;1;3;1;10;61;"D"
9;1;35;17;25;"condB";2018-08-13 14:00:08;2018-08-13 14:00:11;2018-08-13 14:00:16;2018-08-13 14:01:14;0;100;1;50;1;29;50;"E"
9;1;36;17;25;"condB";2018-08-14 10:00:16;2018-08-14 10:00:24;2018-08-14 10:00:37;2018-08-14 10:02:19;0;100;1;100;24;1;44;"B"
9;1;37;17;25;"condB";2018-08-14 11:00:14;2018-08-14 11:00:29;2018-08-14 11:00:38;2018-08-14 11:02:13;0;94;1;100;78;5;48;"B"
9;1;38;17;25;"condB";2018-08-14 11:59:57;2018-08-14 11:59:59;2018-08-14 12:00:21;2018-08-14 12:03:01;1;97;1;100;66;5;43;"E"
9;1;39;17;25;"condB";2018-08-14 13:00:21;2018-08-14 13:00:23;2018-08-14 13:00:30;2018-08-14 13:03:17;0;99;5;100;1;1;39;"B"
9;1;40;17;25;"condB";2018-08-14 13:59:54;2018-08-14 14:00:04;2018-08-14 14:00:10;2018-08-14 14:01:56;0;100;42;100;1;10;52;"E"
9;1;41;17;25;"condB";2018-08-15 09:59:56;2018-08-15 10:00:04;2018-08-15 10:00:10;2018-08-15 10:01:50;1;100;33;67;1;27;59;"D"
9;1;42;17;25;"condB";2018-08-15 11:00:08;2018-08-15 11:00:21;2018-08-15 11:00:43;2018-08-15 11:02:10;0;100;1;16;1;30;50;"E"
9;1;43;17;25;"condB";2018-08-15 12:00:04;2018-08-15 12:00:06;2018-08-15 12:00:16;2018-08-15 12:01:58;0;100;1;1;1;1;45;"E"
9;1;44;17;25;"condB";2018-08-15 13:00:11;2018-08-15 13:00:14;2018-08-15 13:00:23;2018-08-15 13:02:02;0;100;1;1;1;1;49;"B"
